timestamp,value
2021-06-09 00:00:00,52994770000.0
2021-06-09 01:00:00,40378379000.0
2021-06-09 02:00:00,64695252000.0
2021-06-09 03:00:00,42893764000.0
2021-06-09 04:00:00,30026819000.0
2021-06-09 05:00:00,9178650000.0
2021-06-09 06:00:00,6644388000.0
2021-06-09 07:00:00,8616336000.0
2021-06-09 08:00:00,16624822000.0
2021-06-09 09:00:00,22060743000.0
2021-06-09 10:00:00,21469821000.0
2021-06-09 11:00:00,37462668000.0
2021-06-09 12:00:00,32379263000.0
2021-06-09 13:00:00,41951858000.0
2021-06-09 14:00:00,54198204000.0
2021-06-09 15:00:00,42093878000.0
2021-06-09 16:00:00,64632146000.0
2021-06-09 17:00:00,37902232000.0
2021-06-09 18:00:00,32526266000.0
2021-06-09 19:00:00,35821964000.0
2021-06-09 20:00:00,42310579000.0
2021-06-09 21:00:00,43591060000.0
2021-06-09 22:00:00,43389016000.0
2021-06-09 23:00:00,42720975000.0
2021-06-10 00:00:00,45713515000.0
2021-06-10 01:00:00,48330678000.0
2021-06-10 02:00:00,40856846000.0
2021-06-10 03:00:00,28100794000.0
2021-06-10 04:00:00,23191190000.0
2021-06-10 05:00:00,12256888000.0
2021-06-10 06:00:00,16475130000.0
2021-06-10 07:00:00,20539550000.0
2021-06-10 08:00:00,6238378000.0
2021-06-10 09:00:00,22776853000.0
2021-06-10 10:00:00,56105593000.0
2021-06-10 11:00:00,34570578000.0
2021-06-10 12:00:00,39275802000.0
2021-06-10 13:00:00,40636267000.0
2021-06-10 14:00:00,47919133000.0
2021-06-10 15:00:00,34850272000.0
2021-06-10 16:00:00,55506384000.0
2021-06-10 17:00:00,35185741000.0
2021-06-10 18:00:00,37970993000.0
2021-06-10 19:00:00,49860013000.0
2021-06-10 20:00:00,30895337000.0
2021-06-10 21:00:00,30921653000.0
2021-06-10 22:00:00,29391985000.0
2021-06-10 23:00:00,54251392000.0
2021-06-11 00:00:00,69278244000.0
2021-06-11 01:00:00,55060662000.0
2021-06-11 02:00:00,51878392000.0
2021-06-11 03:00:00,32036517000.0
2021-06-11 04:00:00,20415202000.0
2021-06-11 05:00:00,11112997000.0
2021-06-11 06:00:00,6173564000.0
2021-06-11 07:00:00,7585437000.0
2021-06-11 08:00:00,12249803000.0
2021-06-11 09:00:00,30711559000.0
2021-06-11 10:00:00,44556247000.0
2021-06-11 11:00:00,50387666000.0
2021-06-11 12:00:00,40851580000.0
2021-06-11 13:00:00,33346914000.0
2021-06-11 14:00:00,30133888000.0
2021-06-11 15:00:00,34545726000.0
2021-06-11 16:00:00,45971474000.0
2021-06-11 17:00:00,38785665000.0
2021-06-11 18:00:00,50335020000.0
2021-06-11 19:00:00,48971328000.0
2021-06-11 20:00:00,44671351000.0
2021-06-11 21:00:00,39913622000.0
2021-06-11 22:00:00,24766952000.0
2021-06-11 23:00:00,37321060000.0
2021-06-12 00:00:00,41324885000.0
2021-06-12 01:00:00,66103053000.0
2021-06-12 02:00:00,34421885000.0
2021-06-12 03:00:00,42883066000.0
2021-06-12 04:00:00,31302876000.0
2021-06-12 05:00:00,16418781000.0
2021-06-12 06:00:00,17671900000.0
2021-06-12 07:00:00,7544524000.0
2021-06-12 08:00:00,5647181000.0
2021-06-12 09:00:00,9482908000.0
2021-06-12 10:00:00,21410309000.0
2021-06-12 11:00:00,23586801000.0
2021-06-12 12:00:00,27428730000.0
2021-06-12 13:00:00,31205037000.0
2021-06-12 14:00:00,29162325000.0
2021-06-12 15:00:00,49652107000.0
2021-06-12 16:00:00,51923045000.0
2021-06-12 17:00:00,53913726000.0
2021-06-12 18:00:00,55953823000.0
2021-06-12 19:00:00,47486721000.0
2021-06-12 20:00:00,49286517000.0
2021-06-12 21:00:00,51183695000.0
2021-06-12 22:00:00,53600752000.0
2021-06-12 23:00:00,59856592000.0
2021-06-13 00:00:00,43921024000.0
2021-06-13 01:00:00,66789895000.0
2021-06-13 02:00:00,73873535000.0
2021-06-13 03:00:00,57024796000.0
2021-06-13 04:00:00,28012993000.0
2021-06-13 05:00:00,25268233000.0
2021-06-13 06:00:00,15459902000.0
2021-06-13 07:00:00,4908281000.0
2021-06-13 08:00:00,3168561000.0
2021-06-13 09:00:00,6029579000.0
2021-06-13 10:00:00,19211710000.0
2021-06-13 11:00:00,21784835000.0
2021-06-13 12:00:00,37337832000.0
2021-06-13 13:00:00,40680868000.0
2021-06-13 14:00:00,39886397000.0
2021-06-13 15:00:00,41698187000.0
2021-06-13 16:00:00,45357965000.0
2021-06-13 17:00:00,33875406000.0
2021-06-13 18:00:00,51433430000.0
2021-06-13 19:00:00,51249849000.0
2021-06-13 20:00:00,55280933000.0
2021-06-13 21:00:00,53172089000.0
2021-06-13 22:00:00,64548457000.0
2021-06-13 23:00:00,87328277000.0
2021-06-14 00:00:00,61078026000.0
2021-06-14 01:00:00,56693075000.0
2021-06-14 02:00:00,75874630000.0
2021-06-14 03:00:00,82020118000.0
2021-06-14 04:00:00,39751471000.0
2021-06-14 05:00:00,18114096000.0
2021-06-14 06:00:00,14727993000.0
2021-06-14 07:00:00,5749301000.0
2021-06-14 08:00:00,8970869000.0
2021-06-14 09:00:00,29488408000.0
2021-06-14 10:00:00,38721460000.0
2021-06-14 11:00:00,31404727000.0
2021-06-14 12:00:00,29849518000.0
2021-06-14 13:00:00,47163093000.0
2021-06-14 14:00:00,43930998000.0
2021-06-14 15:00:00,48658699000.0
2021-06-14 16:00:00,72831051000.0
2021-06-14 17:00:00,46264279000.0
2021-06-14 18:00:00,47043049000.0
2021-06-14 19:00:00,37007852000.0
2021-06-14 20:00:00,54165705000.0
2021-06-14 21:00:00,60055765000.0
2021-06-14 22:00:00,41584931000.0
2021-06-14 23:00:00,38221800000.0
2021-06-15 00:00:00,33738122000.0
2021-06-15 01:00:00,48246445000.0
2021-06-15 02:00:00,51246232000.0
2021-06-15 03:00:00,37416001000.0
2021-06-15 04:00:00,32721654000.0
2021-06-15 05:00:00,7744751000.0
2021-06-15 06:00:00,10237003000.0
2021-06-15 07:00:00,8982435000.0
2021-06-15 08:00:00,5001344000.0
2021-06-15 09:00:00,23705887000.0
2021-06-15 10:00:00,32181765000.0
2021-06-15 11:00:00,29360618000.0
2021-06-15 12:00:00,24926713000.0
2021-06-15 13:00:00,25349939000.0
2021-06-15 14:00:00,23536018000.0
2021-06-15 15:00:00,31441828000.0
2021-06-15 16:00:00,54740240000.0
2021-06-15 17:00:00,49405785000.0
2021-06-15 18:00:00,35781053000.0
2021-06-15 19:00:00,37028150000.0
2021-06-15 20:00:00,39955717000.0
2021-06-15 21:00:00,52712247000.0
2021-06-15 22:00:00,44488475000.0
2021-06-15 23:00:00,57320701000.0
2021-06-16 00:00:00,50717804000.0
2021-06-16 01:00:00,52496116000.0
2021-06-16 02:00:00,48452694000.0
2021-06-16 03:00:00,32776232000.0
2021-06-16 04:00:00,22712350000.0
2021-06-16 05:00:00,26606517000.0
2021-06-16 06:00:00,16263492000.0
2021-06-16 07:00:00,6812601000.0
2021-06-16 08:00:00,4670736000.0
2021-06-16 09:00:00,10960212000.0
2021-06-16 10:00:00,23608756000.0
2021-06-16 11:00:00,29360771000.0
2021-06-16 12:00:00,31984902000.0
2021-06-16 13:00:00,35351940000.0
2021-06-16 14:00:00,38395921000.0
2021-06-16 15:00:00,35521281000.0
2021-06-16 16:00:00,61607006000.0
2021-06-16 17:00:00,40344734000.0
2021-06-16 18:00:00,45916361000.0
2021-06-16 19:00:00,43665149000.0
2021-06-16 20:00:00,44325176000.0
2021-06-16 21:00:00,45849162000.0
2021-06-16 22:00:00,51843430000.0
2021-06-16 23:00:00,45215541000.0
2021-06-17 00:00:00,42845230000.0
2021-06-17 01:00:00,53657557000.0
2021-06-17 02:00:00,65815304000.0
2021-06-17 03:00:00,49801633000.0
2021-06-17 04:00:00,20051457000.0
2021-06-17 05:00:00,20175541000.0
2021-06-17 06:00:00,17706278000.0
2021-06-17 07:00:00,16153034000.0
2021-06-17 08:00:00,22168006000.0
2021-06-17 09:00:00,14906895000.0
2021-06-17 10:00:00,30128888000.0
2021-06-17 11:00:00,36894252000.0
2021-06-17 12:00:00,36834068000.0
2021-06-17 13:00:00,35960581000.0
2021-06-17 14:00:00,39928967000.0
2021-06-17 15:00:00,44004380000.0
2021-06-17 16:00:00,74581314000.0
2021-06-17 17:00:00,34488145000.0
2021-06-17 18:00:00,48033084000.0
2021-06-17 19:00:00,37031938000.0
2021-06-17 20:00:00,41557447000.0
2021-06-17 21:00:00,44716053000.0
2021-06-17 22:00:00,45159573000.0
2021-06-17 23:00:00,43201999000.0
2021-06-18 00:00:00,59280967000.0
2021-06-18 01:00:00,59581389000.0
2021-06-18 02:00:00,55225202000.0
2021-06-18 03:00:00,48673387000.0
2021-06-18 04:00:00,27499804000.0
2021-06-18 05:00:00,13284374000.0
2021-06-18 06:00:00,7772624000.0
2021-06-18 07:00:00,8311971000.0
2021-06-18 08:00:00,10489788000.0
2021-06-18 09:00:00,20749754000.0
2021-06-18 10:00:00,39059496000.0
2021-06-18 11:00:00,41883181000.0
2021-06-18 12:00:00,54261731000.0
2021-06-18 13:00:00,43341444000.0
2021-06-18 14:00:00,8750373000.0
2021-06-18 15:00:00,0.0
2021-06-18 16:00:00,0.0
2021-06-18 17:00:00,0.0
2021-06-18 18:00:00,0.0
2021-06-18 19:00:00,0.0
2021-06-18 20:00:00,0.0
2021-06-18 21:00:00,0.0
2021-06-18 22:00:00,0.0
2021-06-18 23:00:00,0.0
2021-06-19 00:00:00,0.0
2021-06-19 01:00:00,0.0
2021-06-19 02:00:00,0.0
2021-06-19 03:00:00,0.0
2021-06-19 04:00:00,5566879000.0
2021-06-19 05:00:00,20084128000.0
2021-06-19 06:00:00,11384562000.0
2021-06-19 07:00:00,10257026000.0
2021-06-19 08:00:00,13444493000.0
2021-06-19 09:00:00,9939393000.0
2021-06-19 10:00:00,18093898000.0
2021-06-19 11:00:00,22924203000.0
2021-06-19 12:00:00,27503169000.0
2021-06-19 13:00:00,39128139000.0
2021-06-19 14:00:00,43873537000.0
2021-06-19 15:00:00,46052931000.0
2021-06-19 16:00:00,69835888000.0
2021-06-19 17:00:00,32365796000.0
2021-06-19 18:00:00,42164422000.0
2021-06-19 19:00:00,44483799000.0
2021-06-19 20:00:00,42709520000.0
2021-06-19 21:00:00,31166623000.0
2021-06-19 22:00:00,0.0
2021-06-19 23:00:00,0.0
2021-06-20 00:00:00,0.0
2021-06-20 01:00:00,0.0
2021-06-20 02:00:00,0.0
2021-06-20 03:00:00,0.0
2021-06-20 04:00:00,0.0
2021-06-20 05:00:00,0.0
2021-06-20 06:00:00,0.0
2021-06-20 07:00:00,0.0
2021-06-20 08:00:00,0.0
2021-06-20 09:00:00,0.0
2021-06-20 10:00:00,0.0
2021-06-20 11:00:00,0.0
2021-06-20 12:00:00,0.0
2021-06-20 13:00:00,0.0
2021-06-20 14:00:00,0.0
2021-06-20 15:00:00,0.0
2021-06-20 16:00:00,0.0
2021-06-20 17:00:00,0.0
2021-06-20 18:00:00,0.0
2021-06-20 19:00:00,0.0
2021-06-20 20:00:00,0.0
2021-06-20 21:00:00,0.0
2021-06-20 22:00:00,0.0
2021-06-20 23:00:00,12263873000.0
2021-06-21 00:00:00,60450338000.0
2021-06-21 01:00:00,51478250000.0
2021-06-21 02:00:00,50064163000.0
2021-06-21 03:00:00,35342915000.0
2021-06-21 04:00:00,22181436000.0
2021-06-21 05:00:00,15757719000.0
2021-06-21 06:00:00,5772356000.0
2021-06-21 07:00:00,6584332000.0
2021-06-21 08:00:00,5189187000.0
2021-06-21 09:00:00,27557742000.0
2021-06-21 10:00:00,23738060000.0
2021-06-21 11:00:00,26743737000.0
2021-06-21 12:00:00,29873926000.0
2021-06-21 13:00:00,30309202000.0
2021-06-21 14:00:00,35475187000.0
2021-06-21 15:00:00,37913958000.0
2021-06-21 16:00:00,56947167000.0
2021-06-21 17:00:00,40911042000.0
2021-06-21 18:00:00,36946488000.0
2021-06-21 19:00:00,46691374000.0
2021-06-21 20:00:00,56416390000.0
2021-06-21 21:00:00,37726656000.0
2021-06-21 22:00:00,41584317000.0
2021-06-21 23:00:00,45994579000.0
2021-06-22 00:00:00,44870835000.0
2021-06-22 01:00:00,41398605000.0
2021-06-22 02:00:00,43998941000.0
2021-06-22 03:00:00,28133662000.0
2021-06-22 04:00:00,26269090000.0
2021-06-22 05:00:00,20842883000.0
2021-06-22 06:00:00,8543721000.0
2021-06-22 07:00:00,10702975000.0
2021-06-22 08:00:00,7074206000.0
2021-06-22 09:00:00,15890564000.0
2021-06-22 10:00:00,31604597000.0
2021-06-22 11:00:00,40088810000.0
2021-06-22 12:00:00,38471914000.0
2021-06-22 13:00:00,39816038000.0
2021-06-22 14:00:00,34768740000.0
2021-06-22 15:00:00,39504931000.0
2021-06-22 16:00:00,67103918000.0
2021-06-22 17:00:00,32037558000.0
2021-06-22 18:00:00,31879618000.0
2021-06-22 19:00:00,60390550000.0
2021-06-22 20:00:00,46321799000.0
2021-06-22 21:00:00,32179130000.0
2021-06-22 22:00:00,35175890000.0
2021-06-22 23:00:00,27991153000.0
2021-06-23 00:00:00,33565822000.0
2021-06-23 01:00:00,34469118000.0
2021-06-23 02:00:00,33174476000.0
2021-06-23 03:00:00,30240039000.0
2021-06-23 04:00:00,30721660000.0
2021-06-23 05:00:00,29330966000.0
2021-06-23 06:00:00,21557142000.0
2021-06-23 07:00:00,9060881000.0
2021-06-23 08:00:00,5106892000.0
2021-06-23 09:00:00,17414120000.0
2021-06-23 10:00:00,24807192000.0
2021-06-23 11:00:00,25708404000.0
2021-06-23 12:00:00,34582848000.0
2021-06-23 13:00:00,32166943000.0
