timestamp,value
2021-06-09 00:00:00,1.316788821
2021-06-09 01:00:00,1.065948469
2021-06-09 02:00:00,1.407423987
2021-06-09 03:00:00,0.85020132
2021-06-09 04:00:00,0.549716108
2021-06-09 05:00:00,0.307409832
2021-06-09 06:00:00,0.102404728
2021-06-09 07:00:00,0.113432935
2021-06-09 08:00:00,0.181831764
2021-06-09 09:00:00,0.343680373
2021-06-09 10:00:00,0.387439934
2021-06-09 11:00:00,0.724721915
2021-06-09 12:00:00,0.730235846
2021-06-09 13:00:00,1.001976747
2021-06-09 14:00:00,1.365346294
2021-06-09 15:00:00,0.899550677
2021-06-09 16:00:00,1.622184143
2021-06-09 17:00:00,0.972092182
2021-06-09 18:00:00,0.854953191
2021-06-09 19:00:00,0.861716053
2021-06-09 20:00:00,0.930682113
2021-06-09 21:00:00,0.912007401
2021-06-09 22:00:00,0.878089255
2021-06-09 23:00:00,0.910970423
2021-06-10 00:00:00,1.010525255
2021-06-10 01:00:00,0.951905774
2021-06-10 02:00:00,0.877683301
2021-06-10 03:00:00,0.619737096
2021-06-10 04:00:00,0.379772721
2021-06-10 05:00:00,0.286356356
2021-06-10 06:00:00,0.223087183
2021-06-10 07:00:00,0.171905222
2021-06-10 08:00:00,0.096156693
2021-06-10 09:00:00,0.299610881
2021-06-10 10:00:00,0.602717055
2021-06-10 11:00:00,0.652263463
2021-06-10 12:00:00,0.776307199
2021-06-10 13:00:00,0.791502858
2021-06-10 14:00:00,0.936070807
2021-06-10 15:00:00,0.73422788
2021-06-10 16:00:00,1.186641535
2021-06-10 17:00:00,0.763801883
2021-06-10 18:00:00,0.923449504
2021-06-10 19:00:00,1.023406423
2021-06-10 20:00:00,0.736195079
2021-06-10 21:00:00,0.706140123
2021-06-10 22:00:00,0.652023142
2021-06-10 23:00:00,1.133659938
2021-06-11 00:00:00,1.470613902
2021-06-11 01:00:00,0.913259507
2021-06-11 02:00:00,0.997082931
2021-06-11 03:00:00,0.64180691
2021-06-11 04:00:00,0.493036646
2021-06-11 05:00:00,0.273477769
2021-06-11 06:00:00,0.135320336
2021-06-11 07:00:00,0.147367927
2021-06-11 08:00:00,0.202377244
2021-06-11 09:00:00,0.36015216
2021-06-11 10:00:00,0.6643314
2021-06-11 11:00:00,0.808935406
2021-06-11 12:00:00,0.835542515
2021-06-11 13:00:00,0.687603214
2021-06-11 14:00:00,0.650988346
2021-06-11 15:00:00,0.689894504
2021-06-11 16:00:00,1.035245644
2021-06-11 17:00:00,0.866397227
2021-06-11 18:00:00,1.231030902
2021-06-11 19:00:00,1.281822374
2021-06-11 20:00:00,1.14214051
2021-06-11 21:00:00,0.97171771
2021-06-11 22:00:00,0.532458093
2021-06-11 23:00:00,0.643209798
2021-06-12 00:00:00,0.734735578
2021-06-12 01:00:00,0.980366739
2021-06-12 02:00:00,0.631589848
2021-06-12 03:00:00,0.793510259
2021-06-12 04:00:00,0.619885943
2021-06-12 05:00:00,0.399979841
2021-06-12 06:00:00,0.220658916
2021-06-12 07:00:00,0.1169409
2021-06-12 08:00:00,0.117204242
2021-06-12 09:00:00,0.14627092
2021-06-12 10:00:00,0.275997073
2021-06-12 11:00:00,0.345559913
2021-06-12 12:00:00,0.555294524
2021-06-12 13:00:00,0.657870537
2021-06-12 14:00:00,0.613604706
